ID,Price
0,22708.195529982993
1,33980.02715199149
2,22979.6245713059
3,8969.56952877299
4,28689.22288502554
5,20342.244135729354
6,17898.506849909434
7,28456.21229605778
8,34004.82982041213
9,18596.509282855288
10,21891.796614149556
11,21857.625117586962
12,31410.100678149938
13,24763.14467544884
14,29693.224729088142
15,8820.49411950109
16,25433.738178725296
17,27641.837188623802
18,17272.790917347367
19,19062.19581130232
20,13058.166314861806
21,18841.987631159434
22,21033.14203877971
23,20875.352003140863
24,27884.373456823116
25,17334.55222698566
26,24290.01859220621
27,27453.840742626217
28,26870.976683914123
29,21903.12488889031
30,18806.764615991273
31,31541.40095170483
32,18862.52532987149
33,19928.763047262637
34,19585.749358448553
35,18651.55103619139
36,20376.848803917714
37,36264.99525489806
38,35215.258987262656
39,33961.97010080878
40,19874.29271893063
41,19783.524772291694
42,25576.81617551361
43,36103.72481851343
44,39488.95756708541
45,17204.572458504816
46,19233.81014561327
47,16952.060574595
48,20952.081984104487
49,23163.019441772627
50,18425.447155284517
51,19326.78032173829
52,16459.70106010877
53,16723.50362557252
54,26090.62159864477
55,14820.027660484173
56,8465.868353655504
57,15344.334403583172
58,16549.373454627024
59,23513.525922117427
60,8056.5603811364035
61,20144.229598306352
62,23357.75830548667
63,16430.98023166323
64,8506.206269772261
65,20692.150234818608
66,17924.360427161984
67,11863.386816362385
68,18866.570725181893
69,17957.844574247072
70,20272.509106169466
71,32996.97380288843
72,26069.91130971755
73,38923.438834540255
74,16060.104352744993
75,10927.871702170652
76,9469.00690459999
77,14001.814560970033
78,13101.148724294038
79,13964.643400129922
80,26748.989187522326
81,13246.077799078812
82,26483.5692607378
83,16654.404677991515
84,19022.75171847889
85,16246.402522376815
86,33938.93559976343
87,15081.76646905006
88,11772.452621062695
89,24134.259057220483
90,31287.440749717214
91,31087.12474478802
92,14874.224805075137
93,25872.670533495155
94,18169.159980856388
95,21368.294587704957
96,18081.789829830737
97,12200.841894570052
98,23383.59302639791
99,19433.154244549307
100,19878.025658036557
101,8539.589117453761
102,26413.845700986207
103,17549.489543983156
104,18160.02555139562
105,28062.685220995154
106,23073.745150492756
107,30454.65053006433
108,39861.988099821974
109,19177.92260922254
110,15738.599540938296
111,9737.00783435232
112,21158.948884579957
113,14056.011000899049
114,20433.337915044223
115,13722.22527323007
116,20400.41208957944
117,13990.760590350343
118,11042.320946258009
119,11566.893670045993
120,9269.351878053803
121,29458.44978916381
122,14198.836762181203
123,22006.276972697968
124,9371.09799292812
125,21986.527979036175
126,25208.403399927483
127,18836.82773747305
128,24628.359212439776
129,13748.048207060867
130,19670.88760074751
131,21637.394205956673
132,31758.5818660401
133,16043.88657763611
134,17790.47324981433
135,33729.27213020988
136,19068.718935884765
137,31826.538963891213
138,13110.206945787466
139,28873.43639798156
140,14794.306894666932
141,43923.92325821854
142,31541.12144110641
143,34702.28646337949
144,13765.905137141908
145,27692.074434634385
146,27509.26671437202
147,15050.183550488986
148,27215.353733672782
149,28000.156747554793
150,23238.781144289504
151,18475.37101019382
152,20508.229994250294
153,10864.556190344756
154,23728.133636478724
155,25072.50641661306
156,24559.54254604233
157,31780.656141672836
158,9959.350125360466
159,22477.33933601328
160,16431.11501991889
161,18580.953703675605
162,17282.033066673903
163,11204.060823136937
164,17706.8337189367
165,17192.426003426797
166,16979.979490460486
167,19518.292448320106
168,27138.697435335787
169,16905.790762106386
170,26664.914721455603
171,24451.668475157087
172,16053.224062456642
173,23842.83313747299
174,10742.3328646997
175,16430.120261039956
176,23151.429241826452
177,22997.529383823294
178,15241.380498470033
179,31241.963872501296
180,8773.934908555686
181,17642.84113617507
182,10465.507338030504
183,16777.707573632753
184,20062.356454696823
185,20299.36450122299
186,13251.915066766716
187,27969.79261508438
188,12100.34859432337
189,21787.99914215582
190,30547.423386210605
191,17583.499880673706
192,15550.664838083008
193,18087.42431125811
194,25832.539282463382
195,12213.980892403477
196,21368.278427267265
197,18802.08424891989
198,15134.320830501285
199,19608.807593128375
200,15426.221195847633
201,22171.561499544325
202,16360.724883983596
203,21450.575762106386
204,22445.15852833225
205,18662.10461504225
206,28102.09653726343
207,19621.113863164173
208,19267.437772682086
209,18686.58126737264
210,13019.306779901724
211,17771.064877253186
212,36133.314554464276
213,36621.47705644553
214,15299.318433301485
