ID,Price
0,22421.382533748212
1,32764.180267006042
2,22816.585539420706
3,9478.925587866586
4,25468.400990668433
5,24826.615015798925
6,16310.15897075515
7,24910.89441983809
8,22929.204582814335
9,26095.369146914854
10,24119.438898903743
11,26444.57281153913
12,25329.853491291036
13,28458.957267982925
14,19468.509035090377
15,11268.484808503592
16,19553.157013008164
17,24047.230962425725
18,19553.157013008164
19,18107.308032486177
20,15310.323279709854
21,16310.15897075515
22,25889.739495473088
23,25176.343814243963
24,22704.529137233727
25,17272.122364311952
26,22704.232829516073
27,22308.760649946107
28,29352.812227087936
29,21206.00542583229
30,19516.008426452885
31,27044.958232381887
32,19999.105285228987
33,17270.658379794866
34,21896.583837897717
35,19496.024029128363
36,16897.152915257167
37,32539.26455363229
38,21868.000156466445
39,26714.0875881764
40,24654.319281017415
41,25543.74506204829
42,24999.888449495724
43,33159.053690036344
44,25656.895995564726
45,19459.07418757091
46,16468.493828914387
47,12921.48989135061
48,22592.96397247347
49,27950.78438015309
50,22778.715953460178
51,22241.01784730666
52,15822.277414723905
53,19468.509035090377
54,26304.665376395347
55,13353.584602094797
56,9478.925587866586
57,15818.355576189313
58,14348.571604395718
59,25564.42306091098
60,10294.919817632734
61,22765.602569231913
62,24004.633086127207
63,15812.542872884544
64,11390.452042400771
65,24854.520828944344
66,18295.37232145126
67,14798.736262274666
68,19468.509035090377
69,22329.561897595704
70,23184.115241374973
71,33159.053690036344
72,24047.230962425725
73,28139.827107586716
74,18523.885562845793
75,14898.713021122756
76,12120.984921066985
77,17272.122364311952
78,15873.93904802748
79,14606.379689651072
80,22316.51106739483
81,14341.807164034992
82,32805.40730549646
83,20048.471547557932
84,22959.441628206354
85,24118.150464161627
86,33159.053690036344
87,16310.15897075515
88,14396.591373845531
89,19570.56891753207
90,25889.739495473088
91,32837.44549169735
92,17270.658379794866
93,25176.970739959852
94,17270.658379794866
95,21959.914564380044
96,21869.85106126419
97,14678.820236032854
98,19875.12204755051
99,15310.323279709854
100,19197.538367671365
101,10524.295446495918
102,21959.914564380044
103,17011.802203643932
104,13613.435521276384
105,25176.970739959852
106,23083.525746793133
107,29964.44537004521
108,28335.563231100492
109,18298.422690318483
110,22715.22615559506
111,11585.012223613128
112,21959.914564380044
113,18579.402210206325
114,25199.423008732418
115,17849.19227550432
116,22434.482990884007
117,18035.583750240767
118,14396.591373845531
119,10548.982308557748
120,10548.982308557748
121,25074.23681034652
122,16489.56177956112
123,25889.739495473088
124,10160.263233549604
125,28129.248998070376
126,22194.317372901172
127,24954.95369649643
128,22517.469250185735
129,12784.318783254244
130,22704.529137233727
131,16868.622257787996
132,32814.54037320045
133,18539.606353092076
134,21959.914564380044
135,32852.56429219659
136,20707.98283428208
137,32638.895923796917
138,14448.77328211961
139,24952.29332374251
140,12159.152163825827
141,32927.96673291945
142,30464.840498588543
143,24947.519795149445
144,17272.122364311952
145,26511.979499468758
146,22715.22615559506
147,15843.277923119767
148,23132.343907638235
149,32633.21325863425
150,25316.558503838536
151,18157.064887953606
152,22793.654028073284
153,11575.74861633287
154,30493.94006132779
155,21052.91195813747
156,18562.04143765444
157,20077.56935274686
158,11268.484808503592
159,24035.76191068462
160,17270.658379794866
161,21848.517652041555
162,17896.672913347502
163,14106.30551449163
164,18473.893613550128
165,18005.285011921584
166,19194.113384867072
167,19609.817940561043
168,26583.988879409415
169,17270.658379794866
170,23102.242233769528
171,28138.693873179014
172,22239.641677367574
173,19479.33602800476
174,12153.556512706904
175,12964.225010111806
176,22939.056284611343
177,25271.266242549693
178,17272.122364311952
179,25529.882053737165
180,10537.697164940279
181,19612.23165192879
182,9478.925587866586
183,17384.297375552553
184,22357.394994793798
185,22171.65224372583
186,11268.484808503592
187,30433.093319500418
188,13825.139021112369
189,25387.225432129784
190,24272.206042283695
191,21959.914564380044
192,19599.039540982165
193,21864.82351264659
194,19969.397072159063
195,14680.754782054053
196,24900.680228825564
197,22754.546554657874
198,17272.122364311952
199,22483.477466132197
200,19481.82212869083
201,25122.05588784721
202,16539.574305833194
203,17270.658379794866
204,19876.936858600046
205,21177.762542752876
206,33159.053690036344
207,25055.533910240574
208,22342.84193423209
209,20357.360246171073
210,12906.972095389998
211,16310.15897075515
212,32756.201439397184
213,32747.00394732219
214,15843.277923119767
215,17270.658379794866
216,22793.654028073284
217,18438.74217645873
218,16310.15897075515
219,32918.04494477036
220,22459.15884138975
221,21959.914564380044
222,16539.574305833194
223,22147.95581791735
224,15822.277414723905
225,11268.484808503592
226,15920.282285716785
227,17354.750216220084
228,24988.291229796472
229,28129.248998070376
230,11347.268057104002
231,22507.183691257964
232,24729.152797905965
233,25531.657916423457
234,12995.634334873104
235,15629.133114627954
236,22068.445479163467
237,33159.053690036344
238,19479.66526136282
239,29346.60457523344
240,19859.886295835277
241,25125.39301674298
242,25049.131277970842
243,15823.66158987614
244,22855.864303459093
245,10524.295446495918
246,32837.44549169735
247,20021.059703370203
248,22229.644235177137
249,19623.101776431526
250,17272.122364311952
251,12914.514846834527
252,12788.403201852781
253,11268.484808503592
254,22710.336191095368
255,25889.739495473088
256,18523.885562845793
257,13144.210083215281
258,20273.18867959597
259,29350.406008958405
260,14341.807164034992
261,33159.053690036344
262,24899.027925231447
263,11930.999411337778
264,19226.526852223185
265,14601.782532071707
266,16868.622257787996
267,16310.15897075515
268,20047.3034665662
269,18247.34819228534
270,33159.053690036344
271,25028.0076240546
272,14782.487656187104
273,17270.658379794866
274,22239.641677367574
275,20021.059703370203
276,26781.72194527209
277,19930.220818604765
278,21959.914564380044
279,32563.125600922365
280,21398.46792456204
281,28493.80302411634
282,16784.396029378266
283,29352.812227087936
284,14803.167982054092
285,30464.840498588543
286,17270.658379794866
287,28077.15214177715
288,18041.90689897162
289,28999.128960742626
290,24996.180691326234
291,19470.73253511832
292,29307.934142747454
293,32752.6625692604
294,23111.753499867995
295,27121.543566512883
296,32160.54473043771
297,22144.453542976924
298,19023.730219658508
299,14767.289221740484
300,26523.204906760096
301,14341.807164034992
302,15310.323279709854
303,18970.68043454752
304,20180.513793944403
305,21339.68066083129
306,22710.175069017838
307,32752.288777746715
308,33159.053690036344
309,9478.925587866586
310,19468.509035090377
311,24988.291229796472
312,19688.53228273798
313,23083.4337542556
314,10524.295446495918
315,22352.076222024672
316,18677.706605193554
317,21959.914564380044
318,22068.63866903945
319,21052.91195813747
320,14341.807164034992
321,15823.66158987614
322,17270.658379794866
323,19605.93812461865
324,26511.979499468758
325,13289.625991346846
326,25444.843329546824
327,14341.807164034992
328,20574.22614115558
329,21228.64772844696
330,22642.656603905478
331,15814.676033932003
332,21548.503156988256
333,22803.943935017076
334,17847.16331447828
335,22767.619228580123
336,11268.484808503592
337,17272.122364311952
338,9478.925587866586
339,14435.73718423858
340,15822.277414723905
341,30114.075313201232
342,11930.999411337778
343,32753.41554110001
344,17491.486813604624
345,25889.739495473088
346,17847.16331447828
347,22137.697554461563
348,24430.650434163454
349,22517.469250185735
350,25466.256143691153
351,15799.153055670624
352,18529.848813763663
353,19997.232616694015
354,11268.484808503592
355,15934.066252813116
356,14727.703446376569
357,27086.72580244738
358,32680.616003249237
359,25638.982622660416
360,25222.806114497773
361,17270.658379794866
362,19212.501502159615
363,23410.559985317315
364,11338.984212796715
365,27440.484343353975
366,17272.122364311952
367,22746.27444606781
368,16524.240369397136
369,25159.530730238945
370,22528.407372303365
371,23922.423349879566
372,16943.23040082077
373,21389.210045741747
374,15310.323279709854
375,20492.868247042174
376,21184.957910815847
377,13245.934746678195
378,25209.919255736928
379,26526.733294862013
380,13094.963064083133
381,19479.749148782448
382,9786.561700365184
383,33159.053690036344
384,11337.827995399171
385,18003.862351399563
386,26511.979499468758
387,32837.44549169735
388,12050.162092991519
389,25193.510693004988
390,29982.32144411358
391,10537.697164940279
392,11338.984212796715
393,9478.925587866586
394,27171.112169455013
395,19534.505869048808
396,14608.394192128659
397,12903.527720917853
398,32837.44549169735
399,28500.35436570935
400,20254.865090514424
401,21801.191719596638
402,14525.725959566651
403,19553.157013008164
404,12911.420517905757
405,9478.925587866586
406,11738.362444415123
407,14341.807164034992
408,21959.914564380044
409,19182.640197829456
410,19468.509035090377
411,16111.856652481267
412,21959.914564380044
413,23468.710708327937
414,19876.936858600046
415,17270.658379794866
416,25205.4907332671
417,25215.954178160366
418,14341.807164034992
419,16310.15897075515
420,22887.71364011359
421,33159.053690036344
422,9493.452528024283
423,18571.348646288665
424,16539.574305833194
425,24704.790061151198
426,22589.23821487725
427,18543.861143953804
428,30464.840498588543
429,33159.053690036344
430,22482.96560788151
431,17270.658379794866
432,24534.285402168334
433,28499.055669341757
434,22990.762709499202
435,14341.807164034992
436,22754.546554657874
437,20700.252053353383
438,23569.25043037117
439,32523.903639205742
440,14733.604445843395
441,22475.7470878324
442,26872.97010374631
443,25889.739495473088
444,25907.052098679047
445,16310.15897075515
446,17847.16331447828
447,19999.105285228987
448,25010.288939749917
449,15855.364399171456
450,11896.713841294784
451,21959.914564380044
