ID,Price
0,17719.665
1,33895.775
2,23734.775
3,10232.005
4,32874.815
5,15004.49
6,20042.25
7,15311.2
8,45152.52
9,13221.19
10,24844.105
11,15686.895
12,36337.6
13,22366.135
14,39740.965
15,6660.335
16,11459.365
17,31837.505
18,19082.05
19,24486.095
20,9677.66
21,22774.135
22,25121.705
23,15710.585
24,31099.52
25,17756.995
26,23907.495
27,32640.2
28,70372.21
29,43889.41
30,16145.885
31,32306.17
32,15821.42
33,20158.925
34,19667.925
35,18445.485
36,31047.625
37,38367.555
38,49686.755
39,42977.4
40,59068.97
41,14030.57
42,18653.335
43,38839.94
44,52514.8
45,44183.205
46,23623.405
47,18777.56
48,24520.295
49,17080.965
50,13778.485
51,19031.63
52,17690.53
53,13106.675
54,26832.805
55,16975.305
56,8380.375
57,14418.82
58,17472.505
59,26110.435
60,7164.315
61,16424.63
62,17114.962
63,17456.135
64,8084.415
65,58767.475
66,25224.96
67,14624.13
68,17606.595
69,58774.85
70,17166.075
71,34571.4
72,27474.18
73,51374.805
74,26880.17
75,6642.21
76,9701.75
77,11234.255
78,9327.66
79,14264.815
80,29777.315
81,12207.6
82,17919.32
83,18674.72
84,12460.755
85,33225.48
86,36685.59
87,21151.515
88,8404.005
89,21588.99
90,46258.105
91,28100.71
92,10733.94
93,29501.595
94,18578.405
95,19556.45
96,13035.495
97,8912.07
98,27087.405
99,23512.255
100,18957.31
101,7602.825
102,30726.31
103,23836.98
104,24590.185
105,29767.005
106,22538.515
107,30287.665
108,50953.05
109,22673.185
110,37226.64
111,6365.0
112,18114.425
113,8668.83
114,16283.37
115,8815.54
116,21284.505
117,8876.47
118,6870.295
119,15342.045
120,9662.28
121,31295.42
122,18025.545
123,15483.09
124,8824.345
125,15318.28
126,27386.6
127,21434.91
128,30725.82
129,15029.41
130,19080.345
131,27335.475
132,31316.23
133,13599.27
134,16319.64
135,35264.945
136,14116.84
137,30307.015
138,13629.01
139,31607.88
140,18417.45
141,56140.135
142,36341.175
143,45867.225
144,10341.255
145,27566.76
146,12706.765
147,12370.57
148,31654.28
149,30359.545
150,19085.215
151,19973.71
152,16581.55
153,9613.745
154,16764.405
155,29091.37
156,29792.075
157,56866.2
158,8181.65
159,21341.1
160,14282.96
161,16377.4
162,16022.72
163,9736.065
164,26050.035
165,16777.21
166,21406.51
167,19401.465
168,25256.53
169,13042.655
170,28964.87
171,18639.42
172,11872.635
173,30509.95
174,8565.185
175,21156.28
176,21471.2
177,19411.425
178,13610.38
179,15473.43
180,10135.37
181,19354.67
182,14327.735
183,13801.22
184,16561.005
185,28153.2
186,14860.405
187,23642.355
188,15197.55
189,17810.925
190,35651.96
191,15520.66
192,11210.485
193,47008.47
194,39891.035
195,9323.095
196,17855.93
197,12841.855
198,11934.495
199,23259.745
200,11882.65
201,61579.62
202,16563.575
203,24940.75
204,25528.385
205,22502.785
206,23574.07
207,23950.275
208,14188.005
209,13972.765
210,11415.75
211,19801.385
212,38431.375
213,40507.875
214,13794.91
215,16767.295
216,10869.52
217,24776.32
218,31005.11
219,43196.69083333333
220,11808.55
221,16520.815
222,17797.095
223,26275.45
224,8864.27
225,12506.625
226,21295.245
227,12215.055
228,50359.425
229,28975.515
230,7164.67
231,57965.255
232,58425.98
233,17841.375
234,18316.38
235,23890.295
236,16147.105
237,22151.555
238,32278.005
239,34437.005
240,18741.17
241,27829.05
242,37772.045
243,15696.49
244,15557.305
245,15565.515
246,18589.645
247,27958.415
248,11953.875
249,27650.705
250,20610.175
251,11280.77
252,7013.34
253,16932.75
254,26849.33
255,47578.785
256,27140.015
257,14949.6
258,35102.61
259,40339.265
260,20781.305
261,47370.27
262,42262.515
263,8265.5
264,17681.265
265,12464.35
266,20153.805
267,29771.185
268,26201.3
269,25193.15
270,33959.53
271,27898.67
272,15177.015
273,24697.26
274,17250.01
275,20155.355
276,20199.74
277,24145.6
278,23578.055
279,37737.765
280,16236.685
281,37611.41
282,22400.915
283,55261.68
284,9091.8
285,17791.105
286,22433.025
287,34160.185
288,48310.67
289,57004.83
290,33650.165
291,14074.64
292,27803.09
293,35673.605
294,24868.475
295,25904.6
296,27860.515
297,25092.935
298,33958.915
299,12599.985
300,15618.785
301,19801.245
302,9340.555
303,12701.48
304,20014.41
305,28607.785
306,35960.125
307,33390.255
308,41333.695
309,7359.285
310,25546.64
311,15328.375
312,22487.38833333333
313,16297.41
314,17179.895
315,16195.73
316,14846.805
317,13532.72
318,43850.74
319,27950.45
320,10649.065
321,24082.105
322,18507.18
323,17216.43
324,19454.97
325,7452.695
326,25847.655
327,12893.445
328,44752.03
329,46357.745
330,27975.25
331,14748.585
332,14896.99
333,13838.4
334,10697.62
335,28914.12
336,16956.84
337,14636.64
338,7126.335
339,9938.895
340,18761.095
341,37442.365
342,18360.755
343,28432.385
344,16917.51
345,15831.62
346,27670.06
347,22026.48
348,16869.965
349,46340.545
350,34129.685
351,13767.195
352,11308.78
353,20772.685
354,10252.035
355,18307.225
356,11820.45
357,30988.02
358,41668.305
359,30120.34
360,36066.5
361,9156.66
362,15780.13
363,25789.55
364,6545.2
365,52952.495
366,11131.475
367,15038.64
368,17215.68
369,27362.215
370,44463.825
371,55412.145
372,10230.565
373,30500.435
374,13272.725
375,35612.63
376,53859.075
377,15885.695
378,44944.25
379,24975.75
380,10740.705
381,27005.155
382,10716.525
383,21894.205
384,11979.46
385,10513.755
386,18605.739166666666
387,34707.07
388,11869.455
389,14448.665
390,36324.69
391,15081.98
392,15242.475
393,14113.265
394,34052.055
395,21920.555
396,19553.405
397,12981.845
398,24955.0
399,32840.885
400,29431.52
401,23858.065
402,9542.6
403,9285.17
404,10308.055
405,9259.63
406,7731.215
407,9143.34
408,16123.355
409,9569.84
410,13077.12
411,10527.695
412,20155.96
413,50030.105
414,53375.19
415,11081.91
416,18657.385
417,23415.045
418,18644.975
419,20726.915
420,30876.71
421,9057.53
422,6674.94
423,18387.615
424,16158.02
425,60904.275
426,12088.785
427,33663.995
428,16368.895
429,39683.075
430,29212.41
431,8515.81
432,25303.835
433,35432.255
434,13999.655
435,15858.93
436,17316.815
437,15640.09
438,24596.525
439,33384.485
440,23315.825
441,18154.75
442,18267.205
443,29399.425
444,25439.155
445,18552.28
446,21020.955
447,19797.695
448,15532.77
449,18473.495
450,10657.565
451,30998.8
452,14506.74
453,18444.77
454,27832.75
455,11229.93
456,12660.53
457,20732.01
458,19610.155
459,12184.04
460,30232.205
461,47842.62
462,17019.135
463,12557.525
464,34323.16
465,24526.785
466,12027.225
467,13469.75
468,16092.115
469,10071.22
470,15467.17
471,20599.885
472,64957.67
473,40899.80333333334
474,33839.295
475,9077.135
476,29413.97
477,31073.355
478,60046.78
479,10189.655
480,33497.42
481,13069.61
482,8639.13
483,15650.21
484,27309.215
485,25046.88
486,32524.175
487,19761.865
488,39070.445
489,22659.52
490,7937.905
491,16934.91
492,30751.135
493,12549.48
494,17629.53
495,20144.96
496,13905.58
497,19088.64
498,13855.855
499,24119.515
500,19998.415
501,30698.805
502,23497.745
503,31407.435
504,13024.265
505,9619.26
506,35353.03
507,27909.54
508,8875.985
509,34030.445
510,17487.545
511,45445.73
512,23799.7
513,24122.565
514,25216.425
515,18303.57
516,22560.61
517,51538.705
518,14402.23
519,15205.845
520,12586.51
521,14719.955
522,40980.2
523,15895.655
524,16785.36
525,20628.995
526,24641.82
527,20973.93
528,10638.35
529,35239.055
530,25317.415
531,23984.825
532,11207.0
533,53720.97
534,8457.0
535,39327.11
536,9515.41
537,27541.545
538,18309.105
539,14219.105
540,29492.705
541,8943.175
542,33562.53
543,32632.915
544,25451.365
545,31574.935
546,27129.52
547,46536.7
548,9592.805
549,19746.115
550,13621.765
551,16573.675
552,16386.905
553,44255.22
554,23024.525
555,16817.92
556,47706.935
557,19703.34
558,27584.74
559,39972.455
560,11526.64
561,9669.475
562,59727.605
563,31135.66
564,32027.605
565,15098.685
566,33365.23
567,55226.235
568,14149.55
569,42624.17
570,12280.495
571,74849.075
572,49172.045
573,14560.29
574,31758.595
575,21785.81
576,18083.14
577,13532.595
578,37546.965
579,6080.745
580,60243.225
581,30041.35
582,18014.1
583,13907.865
584,49020.82
585,9964.91
586,45866.015
587,6907.13
588,6988.965
589,18764.435
590,15194.055
591,21694.505
592,8171.575
593,25373.785
594,52047.56
595,42184.965
596,35526.935
597,7729.925
598,29552.67
599,58713.16
600,21137.055
601,16282.54
602,10742.53
603,31028.57
604,42917.89
605,31198.53
606,16546.47
607,17620.82
608,15541.395
609,18288.32
610,15695.38
611,53225.235
612,47660.63
613,13619.475
614,30442.3
615,11858.155
616,7694.35
617,13870.355
618,6042.895
619,23645.015
620,13490.845
621,9497.4
622,27888.26
623,30769.69
624,9170.295
625,53400.22
626,70019.755
627,15724.22
628,20085.05
629,17024.135
630,14818.91
631,10366.805
632,11321.46
633,53038.735
634,47964.67
635,17161.215
636,30058.895
637,17241.585
638,13122.415
639,15764.615
640,15622.305
641,7265.265
642,12677.44
643,22653.78
644,27303.32
645,9989.58
646,34401.155
647,25545.715
648,29132.595
649,10762.29
650,11515.925
651,18616.63
652,48317.155
653,33949.95
654,8523.735
655,11725.97
656,23579.83
657,16504.895
658,25904.2
659,12907.87
660,25806.735
661,46094.225
662,33181.16
663,27485.29
664,11412.145
665,10632.63
666,13483.11
667,47437.405
668,19379.345
669,27652.575
670,9425.67
671,31038.365
672,22669.13
673,24361.57
674,13043.565
675,12216.655
676,14205.95
677,16377.395
678,16338.48
679,13828.82
680,33947.54
681,26737.16
682,46416.9
683,28778.7
684,16821.42
685,20150.81
686,29448.995
687,19419.3
688,18384.815
689,34712.515
690,24999.36
691,24284.555
692,28510.1
